group_id	group_order	file_order	source_path	research_path	repo_id	category	lines	bytes	group_research_path	status
group_208_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_checksum_c_sour_196031f63445	208	21	sources/cow-pools/bcachefs/fs/bcachefs/data/extents.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/extents.c_research.md	bcachefs	cow-pools	2096	56400	Docs/researches/groups/group_208_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_checksum_c_sour_196031f63445_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	1	sources/cow-pools/bcachefs/fs/bcachefs/data/extents.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/extents.h_research.md	bcachefs	cow-pools	787	23693	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	2	sources/cow-pools/bcachefs/fs/bcachefs/data/extents_format.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/extents_format.h_research.md	bcachefs	cow-pools	375	11834	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	3	sources/cow-pools/bcachefs/fs/bcachefs/data/extents_sb.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/extents_sb.c_research.md	bcachefs	cow-pools	104	2995	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	4	sources/cow-pools/bcachefs/fs/bcachefs/data/extents_sb.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/extents_sb.h_research.md	bcachefs	cow-pools	10	323	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	5	sources/cow-pools/bcachefs/fs/bcachefs/data/extents_sb_format.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/extents_sb_format.h_research.md	bcachefs	cow-pools	10	241	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	6	sources/cow-pools/bcachefs/fs/bcachefs/data/extents_types.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/extents_types.h_research.md	bcachefs	cow-pools	67	1211	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	7	sources/cow-pools/bcachefs/fs/bcachefs/data/io_misc.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/io_misc.c_research.md	bcachefs	cow-pools	530	15281	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	8	sources/cow-pools/bcachefs/fs/bcachefs/data/io_misc.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/io_misc.h_research.md	bcachefs	cow-pools	36	1289	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	9	sources/cow-pools/bcachefs/fs/bcachefs/data/keylist.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/keylist.c_research.md	bcachefs	cow-pools	50	1124	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	10	sources/cow-pools/bcachefs/fs/bcachefs/data/keylist.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/keylist.h_research.md	bcachefs	cow-pools	72	1574	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	11	sources/cow-pools/bcachefs/fs/bcachefs/data/keylist_types.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/keylist_types.h_research.md	bcachefs	cow-pools	16	274	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	12	sources/cow-pools/bcachefs/fs/bcachefs/data/migrate.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/migrate.c_research.md	bcachefs	cow-pools	297	9125	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	13	sources/cow-pools/bcachefs/fs/bcachefs/data/migrate.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/migrate.h_research.md	bcachefs	cow-pools	9	325	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	14	sources/cow-pools/bcachefs/fs/bcachefs/data/move.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/move.c_research.md	bcachefs	cow-pools	1213	33339	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	15	sources/cow-pools/bcachefs/fs/bcachefs/data/move.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/move.h_research.md	bcachefs	cow-pools	145	4590	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	16	sources/cow-pools/bcachefs/fs/bcachefs/data/move_types.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/move_types.h_research.md	bcachefs	cow-pools	57	1114	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	17	sources/cow-pools/bcachefs/fs/bcachefs/data/nocow_locking.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/nocow_locking.c_research.md	bcachefs	cow-pools	271	6658	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	18	sources/cow-pools/bcachefs/fs/bcachefs/data/nocow_locking.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/nocow_locking.h_research.md	bcachefs	cow-pools	40	1337	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	19	sources/cow-pools/bcachefs/fs/bcachefs/data/nocow_locking_types.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/nocow_locking_types.h_research.md	bcachefs	cow-pools	22	567	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	20	sources/cow-pools/bcachefs/fs/bcachefs/data/read.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/read.c_research.md	bcachefs	cow-pools	1786	49707	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	21	sources/cow-pools/bcachefs/fs/bcachefs/data/read.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/read.h_research.md	bcachefs	cow-pools	204	5360	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	22	sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/check.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/check.c_research.md	bcachefs	cow-pools	533	16968	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	23	sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/check.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/check.h_research.md	bcachefs	cow-pools	7	202	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	24	sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/format.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/format.h_research.md	bcachefs	cow-pools	210	5628	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	25	sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/trigger.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/trigger.c_research.md	bcachefs	cow-pools	1077	31300	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	26	sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/trigger.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/trigger.h_research.md	bcachefs	cow-pools	189	5651	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321	209	27	sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/types.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/types.h_research.md	bcachefs	cow-pools	41	977	Docs/researches/groups/group_209_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_extents_h_sourc_78d82e0e6321_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	1	sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/work.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/work.c_research.md	bcachefs	cow-pools	1967	57912	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	2	sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/work.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/reconcile/work.h_research.md	bcachefs	cow-pools	94	2799	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	3	sources/cow-pools/bcachefs/fs/bcachefs/data/reflink.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/reflink.c_research.md	bcachefs	cow-pools	809	22688	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	4	sources/cow-pools/bcachefs/fs/bcachefs/data/reflink.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/reflink.h_research.md	bcachefs	cow-pools	86	2862	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	5	sources/cow-pools/bcachefs/fs/bcachefs/data/reflink_format.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/reflink_format.h_research.md	bcachefs	cow-pools	38	1150	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	6	sources/cow-pools/bcachefs/fs/bcachefs/data/update.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/update.c_research.md	bcachefs	cow-pools	1531	45070	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	7	sources/cow-pools/bcachefs/fs/bcachefs/data/update.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/update.h_research.md	bcachefs	cow-pools	120	3285	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	8	sources/cow-pools/bcachefs/fs/bcachefs/data/write.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/write.c_research.md	bcachefs	cow-pools	2606	90489	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	9	sources/cow-pools/bcachefs/fs/bcachefs/data/write.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/write.h_research.md	bcachefs	cow-pools	81	2454	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	10	sources/cow-pools/bcachefs/fs/bcachefs/data/write_types.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/data/write_types.h_research.md	bcachefs	cow-pools	133	2716	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	11	sources/cow-pools/bcachefs/fs/bcachefs/debug/async_objs.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/debug/async_objs.c_research.md	bcachefs	cow-pools	149	3258	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	12	sources/cow-pools/bcachefs/fs/bcachefs/debug/async_objs.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/debug/async_objs.h_research.md	bcachefs	cow-pools	45	1423	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	13	sources/cow-pools/bcachefs/fs/bcachefs/debug/async_objs_types.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/debug/async_objs_types.h_research.md	bcachefs	cow-pools	25	554	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	14	sources/cow-pools/bcachefs/fs/bcachefs/debug/debug.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/debug/debug.c_research.md	bcachefs	cow-pools	895	20957	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a	210	15	sources/cow-pools/bcachefs/fs/bcachefs/debug/debug.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/debug/debug.h_research.md	bcachefs	cow-pools	45	1104	Docs/researches/groups/group_210_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_data_reconcile_work__6da3d66bc57a_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	1	sources/cow-pools/bcachefs/fs/bcachefs/debug/sysfs.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/debug/sysfs.c_research.md	bcachefs	cow-pools	1108	27813	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	2	sources/cow-pools/bcachefs/fs/bcachefs/debug/sysfs.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/debug/sysfs.h_research.md	bcachefs	cow-pools	30	1064	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	3	sources/cow-pools/bcachefs/fs/bcachefs/debug/tests.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/debug/tests.c_research.md	bcachefs	cow-pools	808	18819	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	4	sources/cow-pools/bcachefs/fs/bcachefs/debug/tests.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/debug/tests.h_research.md	bcachefs	cow-pools	15	282	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	5	sources/cow-pools/bcachefs/fs/bcachefs/debug/trace.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/debug/trace.c_research.md	bcachefs	cow-pools	21	411	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	6	sources/cow-pools/bcachefs/fs/bcachefs/debug/trace.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/debug/trace.h_research.md	bcachefs	cow-pools	86	2107	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	7	sources/cow-pools/bcachefs/fs/bcachefs/errcode.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/errcode.c_research.md	bcachefs	cow-pools	99	1988	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	8	sources/cow-pools/bcachefs/fs/bcachefs/errcode.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/errcode.h_research.md	bcachefs	cow-pools	617	26938	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	9	sources/cow-pools/bcachefs/fs/bcachefs/fs/acl.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/fs/acl.c_research.md	bcachefs	cow-pools	410	9886	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	10	sources/cow-pools/bcachefs/fs/bcachefs/fs/acl.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/fs/acl.h_research.md	bcachefs	cow-pools	60	1344	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	11	sources/cow-pools/bcachefs/fs/bcachefs/fs/check.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/fs/check.c_research.md	bcachefs	cow-pools	2118	60508	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	12	sources/cow-pools/bcachefs/fs/bcachefs/fs/check.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/fs/check.h_research.md	bcachefs	cow-pools	107	3023	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	13	sources/cow-pools/bcachefs/fs/bcachefs/fs/check_dir_structure.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/fs/check_dir_structure.c_research.md	bcachefs	cow-pools	295	7907	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	14	sources/cow-pools/bcachefs/fs/bcachefs/fs/check_extents.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/fs/check_extents.c_research.md	bcachefs	cow-pools	466	12733	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	15	sources/cow-pools/bcachefs/fs/bcachefs/fs/check_nlinks.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/fs/check_nlinks.c_research.md	bcachefs	cow-pools	254	5771	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	16	sources/cow-pools/bcachefs/fs/bcachefs/fs/dirent.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/fs/dirent.c_research.md	bcachefs	cow-pools	690	20801	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	17	sources/cow-pools/bcachefs/fs/bcachefs/fs/dirent.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/fs/dirent.h_research.md	bcachefs	cow-pools	127	3942	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	18	sources/cow-pools/bcachefs/fs/bcachefs/fs/dirent_format.h	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/fs/dirent_format.h_research.md	bcachefs	cow-pools	58	1396	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df	211	19	sources/cow-pools/bcachefs/fs/bcachefs/fs/inode.c	Docs/researches/sources/cow-pools/bcachefs/fs/bcachefs/fs/inode.c_research.md	bcachefs	cow-pools	1413	39590	Docs/researches/groups/group_211_bcachefs_sources_cow_pools_bcachefs_fs_bcachefs_debug_sysfs_c_source_a1f7b18b13df_research.md	ok
