work_id	kind	output_path	source_label	source_count	input_bytes	lines	status
chunk_sources_virtualization_spdk_module_bdev_nvme_bdev_nvme_c_2_9315_9853_f3bda01e974f	CHUNK	Docs/researches/chunks/chunk_sources_virtualization_spdk_module_bdev_nvme_bdev_nvme_c_2_9315_9853_f3bda01e974f_research.md	sources/virtualization/spdk/module/bdev/nvme/bdev_nvme.c:9315-9853	1	15542	539	ok
chunk_sources_windows_reactos_drivers_filesystems_btrfs_flushthread_c_1_1_7495_0ac7e38d3f25	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_btrfs_flushthread_c_1_1_7495_0ac7e38d3f25_research.md	sources/windows/reactos/drivers/filesystems/btrfs/flushthread.c:1-7495	1	262113	7495	ok
chunk_sources_windows_reactos_drivers_filesystems_btrfs_flushthread_c_2_7496_7_d1a442ac08b6	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_btrfs_flushthread_c_2_7496_7_d1a442ac08b6_research.md	sources/windows/reactos/drivers/filesystems/btrfs/flushthread.c:7496-7946	1	12910	451	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp932_c_1_1_f426f8f9e1c8	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp932_c_1_1_f426f8f9e1c8_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp932.c:1-3983	1	262092	3983	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp932_c_2_3_a63cc8c72ab7	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp932_c_2_3_a63cc8c72ab7_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp932.c:3984-7946	1	250878	3963	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp936_c_1_1_d2ea7012f8ed	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp936_c_1_1_d2ea7012f8ed_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp936.c:1-3840	1	262094	3840	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp936_c_2_3_467c486ce831	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp936_c_2_3_467c486ce831_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp936.c:3841-7884	1	262088	4044	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp936_c_3_7_ba0c86810d37	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp936_c_3_7_ba0c86810d37_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp936.c:7885-11031	1	198722	3147	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp949_c_1_1_64130ec38081	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp949_c_1_1_64130ec38081_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp949.c:1-3837	1	262134	3837	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp949_c_2_3_184ad159651f	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp949_c_2_3_184ad159651f_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp949.c:3838-7873	1	262116	4036	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp949_c_3_7_16b7f548a926	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp949_c_3_7_16b7f548a926_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp949.c:7874-11936	1	262091	4063	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp949_c_4_1_58943dadd792	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp949_c_4_1_58943dadd792_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp949.c:11937-13948	1	125560	2012	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp950_c_1_1_dbce4f288dcb	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp950_c_1_1_dbce4f288dcb_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp950.c:1-3890	1	262080	3890	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp950_c_2_3_d18642326932	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp950_c_2_3_d18642326932_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp950.c:3891-7950	1	262117	4060	ok
chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp950_c_3_7_23d36c75e314	CHUNK	Docs/researches/chunks/chunk_sources_windows_reactos_drivers_filesystems_ext2_src_nls_nls_cp950_c_3_7_23d36c75e314_research.md	sources/windows/reactos/drivers/filesystems/ext2/src/nls/nls_cp950.c:7951-9487	1	94691	1537	ok
chunk_sources_windows_winbtrfs_src_flushthread_c_1_1_7488_5cf62b03c528	CHUNK	Docs/researches/chunks/chunk_sources_windows_winbtrfs_src_flushthread_c_1_1_7488_5cf62b03c528_research.md	sources/windows/winbtrfs/src/flushthread.c:1-7488	1	262123	7488	ok
chunk_sources_windows_winbtrfs_src_flushthread_c_2_7489_7950_2e9537f5de9e	CHUNK	Docs/researches/chunks/chunk_sources_windows_winbtrfs_src_flushthread_c_2_7489_7950_2e9537f5de9e_research.md	sources/windows/winbtrfs/src/flushthread.c:7489-7950	1	13097	462	ok
group_1000_linux_stable_sources_os_linux_linux_stable_fs_gfs2_file_c_sources_o_6485e0a29a62	GROUP	Docs/researches/groups/group_1000_linux_stable_sources_os_linux_linux_stable_fs_gfs2_file_c_sources_o_6485e0a29a62_research.md	linux-stable:9 files	9	226290	8910	ok
group_1001_linux_stable_sources_os_linux_linux_stable_fs_gfs2_lock_dlm_c_sourc_0773072fe839	GROUP	Docs/researches/groups/group_1001_linux_stable_sources_os_linux_linux_stable_fs_gfs2_lock_dlm_c_sourc_0773072fe839_research.md	linux-stable:13 files	13	246662	9306	ok
group_1002_linux_stable_sources_os_linux_linux_stable_fs_gfs2_rgrp_c_sources_o_27466dd9bef6	GROUP	Docs/researches/groups/group_1002_linux_stable_sources_os_linux_linux_stable_fs_gfs2_rgrp_c_sources_o_27466dd9bef6_research.md	linux-stable:19 files	19	254941	9875	ok
group_1003_linux_stable_sources_os_linux_linux_stable_fs_hfs_brec_c_sources_os_bebcba58e5de	GROUP	Docs/researches/groups/group_1003_linux_stable_sources_os_linux_linux_stable_fs_hfs_brec_c_sources_os_bebcba58e5de_research.md	linux-stable:27 files	27	251854	9853	ok
group_1004_linux_stable_sources_os_linux_linux_stable_fs_hfsplus_hfsplus_fs_h__564ff62e5f48	GROUP	Docs/researches/groups/group_1004_linux_stable_sources_os_linux_linux_stable_fs_hfsplus_hfsplus_fs_h__564ff62e5f48_research.md	linux-stable:10 files	10	255877	8103	ok
group_1005_linux_stable_sources_os_linux_linux_stable_fs_hfsplus_wrapper_c_sou_507272f16618	GROUP	Docs/researches/groups/group_1005_linux_stable_sources_os_linux_linux_stable_fs_hfsplus_wrapper_c_sou_507272f16618_research.md	linux-stable:27 files	27	243889	8918	ok
group_1006_linux_stable_sources_os_linux_linux_stable_fs_hpfs_super_c_sources__b113d626bb5b	GROUP	Docs/researches/groups/group_1006_linux_stable_sources_os_linux_linux_stable_fs_hpfs_super_c_sources__b113d626bb5b_research.md	linux-stable:10 files	10	246798	8945	ok
group_1007_linux_stable_sources_os_linux_linux_stable_fs_iomap_direct_io_c_sou_033d3888d116	GROUP	Docs/researches/groups/group_1007_linux_stable_sources_os_linux_linux_stable_fs_iomap_direct_io_c_sou_033d3888d116_research.md	linux-stable:26 files	26	228347	8311	ok
group_1008_linux_stable_sources_os_linux_linux_stable_fs_jbd2_journal_c_source_44c1ab2ba141	GROUP	Docs/researches/groups/group_1008_linux_stable_sources_os_linux_linux_stable_fs_jbd2_journal_c_source_44c1ab2ba141_research.md	linux-stable:10 files	10	261867	8912	ok
group_1009_linux_stable_sources_os_linux_linux_stable_fs_jffs2_compr_c_sources_3ed21b30ed25	GROUP	Docs/researches/groups/group_1009_linux_stable_sources_os_linux_linux_stable_fs_jffs2_compr_c_sources_3ed21b30ed25_research.md	linux-stable:19 files	19	237708	8242	ok
group_100_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevcdj_c_sources__28df8864b72f	GROUP	Docs/researches/groups/group_100_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevcdj_c_sources__28df8864b72f_research.md	9front:16 files	16	262053	8779	ok
group_1010_linux_stable_sources_os_linux_linux_stable_fs_jffs2_nodemgmt_c_sour_7d61b6499c27	GROUP	Docs/researches/groups/group_1010_linux_stable_sources_os_linux_linux_stable_fs_jffs2_nodemgmt_c_sour_7d61b6499c27_research.md	linux-stable:13 files	13	228900	7700	ok
group_1011_linux_stable_sources_os_linux_linux_stable_fs_jffs2_xattr_c_sources_011e20bbbd66	GROUP	Docs/researches/groups/group_1011_linux_stable_sources_os_linux_linux_stable_fs_jffs2_xattr_c_sources_011e20bbbd66_research.md	linux-stable:19 files	19	212751	7665	ok
group_1012_linux_stable_sources_os_linux_linux_stable_fs_jfs_jfs_dtree_c_sourc_9cd089969fff	GROUP	Docs/researches/groups/group_1012_linux_stable_sources_os_linux_linux_stable_fs_jfs_jfs_dtree_c_sourc_9cd089969fff_research.md	linux-stable:11 files	11	231418	9213	ok
group_1013_linux_stable_sources_os_linux_linux_stable_fs_jfs_jfs_logmgr_c_sour_e545aeee07c5	GROUP	Docs/researches/groups/group_1013_linux_stable_sources_os_linux_linux_stable_fs_jfs_jfs_logmgr_c_sour_e545aeee07c5_research.md	linux-stable:13 files	13	213161	8660	ok
group_1014_linux_stable_sources_os_linux_linux_stable_fs_jfs_jfs_xtree_c_sourc_0eafc5729937	GROUP	Docs/researches/groups/group_1014_linux_stable_sources_os_linux_linux_stable_fs_jfs_jfs_xtree_c_sourc_0eafc5729937_research.md	linux-stable:11 files	11	235047	9560	ok
group_1015_linux_stable_sources_os_linux_linux_stable_fs_kernfs_file_c_sources_c915cbbe5b8b	GROUP	Docs/researches/groups/group_1015_linux_stable_sources_os_linux_linux_stable_fs_kernfs_file_c_sources_c915cbbe5b8b_research.md	linux-stable:23 files	23	256444	9886	ok
group_1016_linux_stable_sources_os_linux_linux_stable_fs_lockd_svc_c_sources_o_a5997673383c	GROUP	Docs/researches/groups/group_1016_linux_stable_sources_os_linux_linux_stable_fs_lockd_svc_c_sources_o_a5997673383c_research.md	linux-stable:18 files	18	259549	9874	ok
group_1017_linux_stable_sources_os_linux_linux_stable_fs_minix_inode_c_sources_e95b8ad3e867	GROUP	Docs/researches/groups/group_1017_linux_stable_sources_os_linux_linux_stable_fs_minix_inode_c_sources_e95b8ad3e867_research.md	linux-stable:10 files	10	261383	9551	ok
group_1018_linux_stable_sources_os_linux_linux_stable_fs_namespace_c_sources_o_1be10b3f1b38	GROUP	Docs/researches/groups/group_1018_linux_stable_sources_os_linux_linux_stable_fs_namespace_c_sources_o_1be10b3f1b38_research.md	linux-stable:8 files	8	244933	9159	ok
group_1019_linux_stable_sources_os_linux_linux_stable_fs_netfs_fscache_cookie__9a42bca6e60e	GROUP	Docs/researches/groups/group_1019_linux_stable_sources_os_linux_linux_stable_fs_netfs_fscache_cookie__9a42bca6e60e_research.md	linux-stable:27 files	27	261455	9161	ok
group_101_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevddrw_c_sources_11ca262ec7b6	GROUP	Docs/researches/groups/group_101_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevddrw_c_sources_11ca262ec7b6_research.md	9front:14 files	14	225864	6916	ok
group_1020_linux_stable_sources_os_linux_linux_stable_fs_nfs_blocklayout_dev_c_a1d5413e312d	GROUP	Docs/researches/groups/group_1020_linux_stable_sources_os_linux_linux_stable_fs_nfs_blocklayout_dev_c_a1d5413e312d_research.md	linux-stable:12 files	12	196226	7486	ok
group_1021_linux_stable_sources_os_linux_linux_stable_fs_nfs_dir_c_sources_os__c9be10c3e869	GROUP	Docs/researches/groups/group_1021_linux_stable_sources_os_linux_linux_stable_fs_nfs_dir_c_sources_os__c9be10c3e869_research.md	linux-stable:11 files	11	206099	7772	ok
group_1022_linux_stable_sources_os_linux_linux_stable_fs_nfs_flexfilelayout_fl_9f33353afdbf	GROUP	Docs/researches/groups/group_1022_linux_stable_sources_os_linux_linux_stable_fs_nfs_flexfilelayout_fl_9f33353afdbf_research.md	linux-stable:8 files	8	253331	9279	ok
group_1023_linux_stable_sources_os_linux_linux_stable_fs_nfs_internal_h_source_3a1ce60e7098	GROUP	Docs/researches/groups/group_1023_linux_stable_sources_os_linux_linux_stable_fs_nfs_internal_h_source_3a1ce60e7098_research.md	linux-stable:20 files	20	234637	9329	ok
group_1024_linux_stable_sources_os_linux_linux_stable_fs_nfs_nfs42proc_c_sourc_be1e32898a3f	GROUP	Docs/researches/groups/group_1024_linux_stable_sources_os_linux_linux_stable_fs_nfs_nfs42proc_c_sourc_be1e32898a3f_research.md	linux-stable:13 files	13	250586	9371	ok
group_1025_linux_stable_sources_os_linux_linux_stable_fs_nfs_nfs4state_c_sourc_b1c6e1ebf939	GROUP	Docs/researches/groups/group_1025_linux_stable_sources_os_linux_linux_stable_fs_nfs_nfs4state_c_sourc_b1c6e1ebf939_research.md	linux-stable:5 files	5	159860	5990	ok
group_1026_linux_stable_sources_os_linux_linux_stable_fs_nfs_nfs4xdr_c_sources_1f82d546027b	GROUP	Docs/researches/groups/group_1026_linux_stable_sources_os_linux_linux_stable_fs_nfs_nfs4xdr_c_sources_1f82d546027b_research.md	linux-stable:3 files	3	219073	8117	ok
group_1027_linux_stable_sources_os_linux_linux_stable_fs_nfs_nfstrace_h_source_134884e5df33	GROUP	Docs/researches/groups/group_1027_linux_stable_sources_os_linux_linux_stable_fs_nfs_nfstrace_h_source_134884e5df33_research.md	linux-stable:6 files	6	255191	9551	ok
group_1028_linux_stable_sources_os_linux_linux_stable_fs_nfs_proc_c_sources_os_f7d94a6188bf	GROUP	Docs/researches/groups/group_1028_linux_stable_sources_os_linux_linux_stable_fs_nfs_proc_c_sources_os_f7d94a6188bf_research.md	linux-stable:28 files	28	240389	8985	ok
group_1029_linux_stable_sources_os_linux_linux_stable_fs_nfsd_export_c_sources_31a7a6802de7	GROUP	Docs/researches/groups/group_1029_linux_stable_sources_os_linux_linux_stable_fs_nfsd_export_c_sources_31a7a6802de7_research.md	linux-stable:18 files	18	219236	8319	ok
group_102_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevdsp_c_sources__67db4fdc2f6f	GROUP	Docs/researches/groups/group_102_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevdsp_c_sources__67db4fdc2f6f_research.md	9front:18 files	18	259555	8933	ok
group_1030_linux_stable_sources_os_linux_linux_stable_fs_nfsd_nfs4callback_c_s_a5ca877c771e	GROUP	Docs/researches/groups/group_1030_linux_stable_sources_os_linux_linux_stable_fs_nfsd_nfs4callback_c_s_a5ca877c771e_research.md	linux-stable:5 files	5	253839	9683	ok
group_1031_linux_stable_sources_os_linux_linux_stable_fs_nfsd_nfs4state_c_52da4d1741fe	GROUP	Docs/researches/groups/group_1031_linux_stable_sources_os_linux_linux_stable_fs_nfsd_nfs4state_c_52da4d1741fe_research.md	linux-stable:1 files	1	256799	9586	ok
group_1032_linux_stable_sources_os_linux_linux_stable_fs_nfsd_nfs4xdr_c_source_59fe1b6860ca	GROUP	Docs/researches/groups/group_1032_linux_stable_sources_os_linux_linux_stable_fs_nfsd_nfs4xdr_c_source_59fe1b6860ca_research.md	linux-stable:4 files	4	209089	7676	ok
group_1033_linux_stable_sources_os_linux_linux_stable_fs_nfsd_nfsctl_c_sources_ab15c17a5963	GROUP	Docs/researches/groups/group_1033_linux_stable_sources_os_linux_linux_stable_fs_nfsd_nfsctl_c_sources_ab15c17a5963_research.md	linux-stable:12 files	12	221893	8075	ok
group_1034_linux_stable_sources_os_linux_linux_stable_fs_nfsd_trace_h_sources__910f6a3e75a4	GROUP	Docs/researches/groups/group_1034_linux_stable_sources_os_linux_linux_stable_fs_nfsd_trace_h_sources__910f6a3e75a4_research.md	linux-stable:13 files	13	258730	9377	ok
group_1035_linux_stable_sources_os_linux_linux_stable_fs_nilfs2_btnode_c_sourc_64e49e8ccf12	GROUP	Docs/researches/groups/group_1035_linux_stable_sources_os_linux_linux_stable_fs_nilfs2_btnode_c_sourc_64e49e8ccf12_research.md	linux-stable:19 files	19	261904	9740	ok
group_1036_linux_stable_sources_os_linux_linux_stable_fs_nilfs2_mdt_h_sources__7e5313611609	GROUP	Docs/researches/groups/group_1036_linux_stable_sources_os_linux_linux_stable_fs_nilfs2_mdt_h_sources__7e5313611609_research.md	linux-stable:13 files	13	252566	9372	ok
group_1037_linux_stable_sources_os_linux_linux_stable_fs_nilfs2_sysfs_c_source_3d7e067bbf3c	GROUP	Docs/researches/groups/group_1037_linux_stable_sources_os_linux_linux_stable_fs_nilfs2_sysfs_c_source_3d7e067bbf3c_research.md	linux-stable:11 files	11	247380	6102	ok
group_1038_linux_stable_sources_os_linux_linux_stable_fs_nls_mac_greek_c_sourc_3b1f15ab6ab6	GROUP	Docs/researches/groups/group_1038_linux_stable_sources_os_linux_linux_stable_fs_nls_mac_greek_c_sourc_3b1f15ab6ab6_research.md	linux-stable:11 files	11	247225	5233	ok
group_1039_linux_stable_sources_os_linux_linux_stable_fs_nls_nls_cp437_c_sourc_9e50eaafae5a	GROUP	Docs/researches/groups/group_1039_linux_stable_sources_os_linux_linux_stable_fs_nls_nls_cp437_c_sourc_9e50eaafae5a_research.md	linux-stable:16 files	16	244485	5566	ok
group_103_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevl256_c_sources_9cb2b6f26079	GROUP	Docs/researches/groups/group_103_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevl256_c_sources_9cb2b6f26079_research.md	9front:23 files	23	261702	8676	ok
group_1040_linux_stable_sources_os_linux_linux_stable_fs_nls_nls_euc_jp_c_sour_1bbb113bf68a	GROUP	Docs/researches/groups/group_1040_linux_stable_sources_os_linux_linux_stable_fs_nls_nls_euc_jp_c_sour_1bbb113bf68a_research.md	linux-stable:27 files	27	250636	6671	ok
group_1041_linux_stable_sources_os_linux_linux_stable_fs_notify_fanotify_fanot_ef8bfe356e07	GROUP	Docs/researches/groups/group_1041_linux_stable_sources_os_linux_linux_stable_fs_notify_fanotify_fanot_ef8bfe356e07_research.md	linux-stable:18 files	18	211464	7547	ok
group_1042_linux_stable_sources_os_linux_linux_stable_fs_ntfs_attrib_c_sources_5828e082df03	GROUP	Docs/researches/groups/group_1042_linux_stable_sources_os_linux_linux_stable_fs_ntfs_attrib_c_sources_5828e082df03_research.md	linux-stable:12 files	12	251361	8527	ok
group_1043_linux_stable_sources_os_linux_linux_stable_fs_ntfs_dir_c_sources_os_6f71db68bb67	GROUP	Docs/researches/groups/group_1043_linux_stable_sources_os_linux_linux_stable_fs_ntfs_dir_c_sources_os_6f71db68bb67_research.md	linux-stable:8 files	8	259480	9455	ok
group_1044_linux_stable_sources_os_linux_linux_stable_fs_ntfs_inode_h_sources__1fa2743f3731	GROUP	Docs/researches/groups/group_1044_linux_stable_sources_os_linux_linux_stable_fs_ntfs_inode_h_sources__1fa2743f3731_research.md	linux-stable:9 files	9	213321	5895	ok
group_1045_linux_stable_sources_os_linux_linux_stable_fs_ntfs_mft_c_sources_os_f2331175379d	GROUP	Docs/researches/groups/group_1045_linux_stable_sources_os_linux_linux_stable_fs_ntfs_mft_c_sources_os_f2331175379d_research.md	linux-stable:13 files	13	255042	8292	ok
group_1046_linux_stable_sources_os_linux_linux_stable_fs_ntfs_super_c_sources__a89a7264c118	GROUP	Docs/researches/groups/group_1046_linux_stable_sources_os_linux_linux_stable_fs_ntfs_super_c_sources__a89a7264c118_research.md	linux-stable:15 files	15	242669	9531	ok
group_1047_linux_stable_sources_os_linux_linux_stable_fs_ntfs3_file_c_sources__b58f495ee746	GROUP	Docs/researches/groups/group_1047_linux_stable_sources_os_linux_linux_stable_fs_ntfs3_file_c_sources__b58f495ee746_research.md	linux-stable:3 files	3	236115	10120	ok
group_1048_linux_stable_sources_os_linux_linux_stable_fs_ntfs3_fsntfs_c_source_0c4d2af53ff2	GROUP	Docs/researches/groups/group_1048_linux_stable_sources_os_linux_linux_stable_fs_ntfs3_fsntfs_c_source_0c4d2af53ff2_research.md	linux-stable:10 files	10	238180	10079	ok
group_1049_linux_stable_sources_os_linux_linux_stable_fs_ntfs3_ntfs_h_sources__ba2bc04fb0ae	GROUP	Docs/researches/groups/group_1049_linux_stable_sources_os_linux_linux_stable_fs_ntfs3_ntfs_h_sources__ba2bc04fb0ae_research.md	linux-stable:12 files	12	208431	8312	ok
group_104_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevmeds_h_sources_80f1f8d9c931	GROUP	Docs/researches/groups/group_104_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevmeds_h_sources_80f1f8d9c931_research.md	9front:22 files	22	232499	7455	ok
group_1050_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_alloc_c_sources_60090d98d211	GROUP	Docs/researches/groups/group_1050_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_alloc_c_sources_60090d98d211_research.md	linux-stable:2 files	2	213285	8049	ok
group_1051_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_aops_c_sources__5a5426a6ae22	GROUP	Docs/researches/groups/group_1051_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_aops_c_sources__5a5426a6ae22_research.md	linux-stable:20 files	20	228131	8714	ok
group_1052_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_cluster_tcp_c_s_81f136229788	GROUP	Docs/researches/groups/group_1052_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_cluster_tcp_c_s_81f136229788_research.md	linux-stable:11 files	11	256074	9447	ok
group_1053_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_dlm_dlmconvert__f312e10bdeeb	GROUP	Docs/researches/groups/group_1053_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_dlm_dlmconvert__f312e10bdeeb_research.md	linux-stable:8 files	8	220403	8169	ok
group_1054_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_dlm_dlmrecovery_33002d3b071f	GROUP	Docs/researches/groups/group_1054_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_dlm_dlmrecovery_33002d3b071f_research.md	linux-stable:7 files	7	165881	5875	ok
group_1055_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_dlmglue_c_sourc_439e3286b4b2	GROUP	Docs/researches/groups/group_1055_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_dlmglue_c_sourc_439e3286b4b2_research.md	linux-stable:12 files	12	261707	9774	ok
group_1056_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_inode_c_sources_6a6674c82239	GROUP	Docs/researches/groups/group_1056_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_inode_c_sources_6a6674c82239_research.md	linux-stable:14 files	14	239016	8899	ok
group_1057_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_namei_c_sources_afc16270c739	GROUP	Docs/researches/groups/group_1057_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_namei_c_sources_afc16270c739_research.md	linux-stable:10 files	10	243803	8936	ok
group_1058_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_quota_global_c__c5c3403a5cd2	GROUP	Docs/researches/groups/group_1058_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_quota_global_c__c5c3403a5cd2_research.md	linux-stable:11 files	11	261730	9893	ok
group_1059_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_stack_user_c_so_028a9eaae6b7	GROUP	Docs/researches/groups/group_1059_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_stack_user_c_so_028a9eaae6b7_research.md	linux-stable:13 files	13	249573	9229	ok
group_105_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevp14_c_sources__1f479347b056	GROUP	Docs/researches/groups/group_105_9front_sources_os_plan9_9front_sys_src_cmd_gs_src_gdevp14_c_sources__1f479347b056_research.md	9front:13 files	13	258260	8393	ok
group_1060_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_xattr_c_sources_c18260654d13	GROUP	Docs/researches/groups/group_1060_linux_stable_sources_os_linux_linux_stable_fs_ocfs2_xattr_c_sources_c18260654d13_research.md	linux-stable:10 files	10	246409	9372	ok
group_1061_linux_stable_sources_os_linux_linux_stable_fs_open_c_sources_os_lin_484ae60d5231	GROUP	Docs/researches/groups/group_1061_linux_stable_sources_os_linux_linux_stable_fs_open_c_sources_os_lin_484ae60d5231_research.md	linux-stable:24 files	24	259161	10145	ok
group_1062_linux_stable_sources_os_linux_linux_stable_fs_orangefs_orangefs_uti_cf014beb13c7	GROUP	Docs/researches/groups/group_1062_linux_stable_sources_os_linux_linux_stable_fs_orangefs_orangefs_uti_cf014beb13c7_research.md	linux-stable:14 files	14	225838	8546	ok
group_1063_linux_stable_sources_os_linux_linux_stable_fs_overlayfs_namei_c_sou_a1afbf51f780	GROUP	Docs/researches/groups/group_1063_linux_stable_sources_os_linux_linux_stable_fs_overlayfs_namei_c_sou_a1afbf51f780_research.md	linux-stable:10 files	10	250183	9687	ok
group_1064_linux_stable_sources_os_linux_linux_stable_fs_pipe_c_sources_os_lin_f55b77fcd8c2	GROUP	Docs/researches/groups/group_1064_linux_stable_sources_os_linux_linux_stable_fs_pipe_c_sources_os_lin_f55b77fcd8c2_research.md	linux-stable:16 files	16	253691	10202	ok
group_1065_linux_stable_sources_os_linux_linux_stable_fs_proc_inode_c_sources__fbd79896ccf0	GROUP	Docs/researches/groups/group_1065_linux_stable_sources_os_linux_linux_stable_fs_proc_inode_c_sources__fbd79896ccf0_research.md	linux-stable:23 files	23	245548	9735	ok
group_1066_linux_stable_sources_os_linux_linux_stable_fs_proc_vmcore_c_sources_a4b44e2abb69	GROUP	Docs/researches/groups/group_1066_linux_stable_sources_os_linux_linux_stable_fs_proc_vmcore_c_sources_a4b44e2abb69_research.md	linux-stable:31 files	31	250833	9798	ok
group_1067_linux_stable_sources_os_linux_linux_stable_fs_quota_dquot_c_sources_85c769b24a8f	GROUP	Docs/researches/groups/group_1067_linux_stable_sources_os_linux_linux_stable_fs_quota_dquot_c_sources_85c769b24a8f_research.md	linux-stable:20 files	20	259508	9701	ok
group_1068_linux_stable_sources_os_linux_linux_stable_fs_resctrl_ctrlmondata_c_e01da9af7fe7	GROUP	Docs/researches/groups/group_1068_linux_stable_sources_os_linux_linux_stable_fs_resctrl_ctrlmondata_c_e01da9af7fe7_research.md	linux-stable:11 files	11	253611	9773	ok
group_1069_linux_stable_sources_os_linux_linux_stable_fs_romfs_super_c_sources_df22ef8fb54c	GROUP	Docs/researches/groups/group_1069_linux_stable_sources_os_linux_linux_stable_fs_romfs_super_c_sources_df22ef8fb54c_research.md	linux-stable:21 files	21	218328	8363	ok
